id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,playerAbilities/6/id,playerAbilities/6/label,playerAbilities/6/description,playerAbilities/6/imageUrl,playerAbilities/6/type/id,playerAbilities/6/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel,team
225375,340,82,Konrad,Laimer,,5/27/1997 12:00:00 AM,180,3,3,1,Bundesliga,72,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p225375.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/225375.png?width=265,,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,4,Austria,https://drop-assets.ea.com/images/2nTz63NpDfuBGFbmXrDg0N/eaa6fc81bfd7bd77d76886d479841ebb/f_4.png,21,FC Bayern München,https://drop-assets.ea.com/images/3p0dv1pGWIH6lGAKZssZKH/4f70d2c5a3c147f3e006c863e85e4993/l21.png,false,3,RB,Right Back,defense,Defense,82,0,76,0,78,0,79,0,69,0,88,0,77,0,75,0,79,0,76,0,70,0,81,0,86,0,75,0,74,0,69,0,47,0,9,0,12,0,12,0,13,0,12,0,67,0,80,0,78,0,68,0,82,0,76,0,54,0,76,0,73,0,84,0,69,0,81,0,74,0,79,0,82,0,81,0,76,0,60,0,10,Center Defensive Midfielder,CDM,14,Center Midfielder,CM,12,Right Midfielder,RM,
236496,341,82,Mattéo,Guendouzi,,4/14/1999 12:00:00 AM,185,4,3,1,Serie A Enilive,68,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p236496.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/236496.png?width=265,,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_2048,Tiki Taka,Accurate first-time Ground Passes,https://drop-assets.ea.com/images/2tvHC5JQ2sXrN8wUTJWLEA/94b0f6a78d1a9e1348a33c9772f23afd/Tiki_Taka.png,playStyle,Play Style,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,115841,Latium,https://drop-assets.ea.com/images/APtVhL3q3cFDG9pkum0Q4/cbfe542e327cc69c0890b8b5a189fad7/l115841.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,69,0,83,0,73,0,90,0,67,0,86,0,71,0,84,0,82,0,71,0,75,0,77,0,76,0,80,0,78,0,73,0,67,0,6,0,13,0,6,0,13,0,11,0,69,0,80,0,81,0,75,0,72,0,80,0,70,0,77,0,74,0,81,0,73,0,85,0,75,0,72,0,74,0,79,0,83,0,64,0,14,Center Midfielder,CM,,,,,,,
225201,343,82,Alejandro,Berenguer Remiro,Álex Berenguer,7/4/1995 12:00:00 AM,175,3,4,1,LALIGA EA SPORTS,73,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p225201.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/225201.png?width=265,,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,448,Athletic Club,https://drop-assets.ea.com/images/5lGGXYvaOCdAYlo8xWPzQb/7092243785809519c68b482ad21b2c41/l448.png,false,16,LM,Left Midfielder,midfielder,Midfielder,85,0,87,0,79,0,80,0,59,0,76,0,88,0,83,0,83,0,81,0,82,0,65,0,65,0,84,0,84,0,79,0,80,0,14,0,16,0,8,0,6,0,13,0,73,0,65,0,73,0,72,0,84,0,79,0,72,0,69,0,82,0,79,0,77,0,80,0,78,0,61,0,84,0,65,0,77,0,70,0,12,Right Midfielder,RM,18,Center Attacking Midfielder,CAM,27,Left Wing,LW,
236703,344,82,David,Raum,,4/22/1998 12:00:00 AM,181,3,2,2,Bundesliga,83,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p236703.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/236703.png?width=265,,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,21,Germany,https://drop-assets.ea.com/images/6IIMMGk0Uj1rcZ6DSHTpLL/93f95b602dc62594104f418c8f80ebb3/f_21.png,112172,RB Leipzig,https://drop-assets.ea.com/images/1EoW6b2VkhiP3S0vqikd9s/f181f899a2037360f70a9a8aba18af30/l112172.png,false,7,LB,Left Back,defense,Defense,86,0,77,0,81,0,89,0,75,0,72,0,77,0,79,0,78,0,88,0,85,0,74,0,74,0,79,0,79,0,59,0,70,0,11,0,8,0,14,0,12,0,6,0,62,0,74,0,77,0,66,0,86,0,80,0,49,0,78,0,71,0,78,0,61,0,78,0,64,0,81,0,86,0,76,0,79,0,55,0,16,Left Midfielder,LM,,,,,,,
197445,345,82,David,Alaba,,6/24/1992 12:00:00 AM,180,3,4,2,LALIGA EA SPORTS,78,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p197445.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/197445.png?width=265,,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,4,Austria,https://drop-assets.ea.com/images/2nTz63NpDfuBGFbmXrDg0N/eaa6fc81bfd7bd77d76886d479841ebb/f_4.png,243,Real Madrid,https://drop-assets.ea.com/images/Pk8nYrWuRt895RlhJx8jI/445d98b711f413a3a1e70c41b19b0f95/l243.png,true,5,CB,Center Back,defense,Defense,64,0,71,0,79,0,72,0,77,0,73,0,77,0,83,0,84,0,83,0,76,0,82,0,84,0,79,0,77,0,62,0,85,0,5,0,7,0,14,0,15,0,9,0,75,0,83,0,80,0,78,0,68,0,82,0,79,0,75,0,71,0,83,0,71,0,86,0,82,0,80,0,72,0,83,0,78,0,67,0,7,Left Back,LB,16,Left Midfielder,LM,,,,
215316,346,82,Gerónimo,Rulli,,5/20/1992 12:00:00 AM,189,1,3,1,Ligue 1 McDonald's,84,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p215316.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/215316.png?width=250,,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,52,Argentina,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,219,OM,https://drop-assets.ea.com/images/3t06Qm41tT2gB8NqJYXdue/928373951a71a9a8565497e6481925d1/l219.png,false,0,GK,Goalkeeper,defense,Defense,56,0,58,0,73,0,42,0,73,0,26,0,50,0,15,0,61,0,12,0,19,0,54,0,15,0,83,0,14,0,15,0,20,0,82,0,77,0,80,0,81,0,83,0,12,0,21,0,50,0,17,0,82,0,80,0,24,0,81,0,12,0,79,0,77,0,36,0,60,0,17,0,52,0,13,0,68,0,16,0,,,,,,,,,,
260908,348,82,Milos,Kerkez,,11/7/2003 12:00:00 AM,180,3,3,2,Premier League,71,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p260908.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/260908.png?width=265,,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,23,Hungary,https://drop-assets.ea.com/images/7i3nOfE2sGJ9iku6pc1FjZ/eeaef3caa45bcbd92bfdd62705d3fa6f/f_23.png,9,Liverpool,https://drop-assets.ea.com/images/3mmzooNXBDCKuCy6kWcGQo/2e332a30fe2a7225a88fcb1898f48bbf/l9.png,false,7,LB,Left Back,defense,Defense,88,0,83,0,74,0,90,0,75,0,83,0,84,0,77,0,76,0,81,0,77,0,77,0,78,0,78,0,77,0,53,0,52,0,8,0,13,0,10,0,13,0,13,0,60,0,78,0,68,0,53,0,87,0,75,0,50,0,80,0,76,0,78,0,59,0,77,0,80,0,83,0,87,0,80,0,76,0,53,0,16,Left Midfielder,LM,,,,,,,
240091,349,82,Guglielmo,Vicario,,10/7/1996 12:00:00 AM,194,1,4,1,Premier League,76,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p240091.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/240091.png?width=250,,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,27,Italy,https://drop-assets.ea.com/images/2WtjWPqYzT7xcMCbvajGZH/d06e9ec4734a0d43d88f65386cc3a484/f_27.png,18,Spurs,https://drop-assets.ea.com/images/7kUcyCh5xGrzQlcjP2Q9NH/11aba507486f44765ee5938b1b5b097e/l18.png,false,0,GK,Goalkeeper,defense,Defense,54,0,56,0,67,0,38,0,60,0,29,0,38,0,41,0,62,0,11,0,14,0,52,0,23,0,84,0,22,0,6,0,10,0,83,0,78,0,78,0,80,0,84,0,11,0,15,0,55,0,5,0,83,0,78,0,13,0,80,0,13,0,81,0,78,0,57,0,59,0,13,0,49,0,11,0,68,0,7,0,,,,,,,,,,
226226,350,82,Giovani,Lo Celso,,4/9/1996 12:00:00 AM,177,4,3,2,LALIGA EA SPORTS,68,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p226226.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/226226.png?width=265,,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,52,Argentina,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,449,Real Betis,https://drop-assets.ea.com/images/4rODtg2WvYGHhUGfPXxilW/e047163865b561a0ced87f9f593498c1/l449.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,67,0,79,0,71,0,67,0,69,0,82,0,80,0,85,0,82,0,81,0,82,0,68,0,64,0,84,0,85,0,82,0,81,0,10,0,7,0,10,0,15,0,14,0,62,0,70,0,82,0,83,0,68,0,82,0,65,0,71,0,81,0,80,0,81,0,82,0,83,0,68,0,68,0,73,0,84,0,73,0,14,Center Midfielder,CM,10,Center Defensive Midfielder,CDM,,,,
224987,353,82,Ivan,Provedel,,3/17/1994 12:00:00 AM,192,1,2,1,Serie A Enilive,84,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p224987.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/224987.png?width=265,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,trait2_32,Deflector,"Unique deflection animations, powerful parries to safer areas",https://drop-assets.ea.com/images/6nb9RYWNVuvUaLZDskFao7/0ad930b0874e7c9454b31de942c0d3f1/Deflector.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,27,Italy,https://drop-assets.ea.com/images/2WtjWPqYzT7xcMCbvajGZH/d06e9ec4734a0d43d88f65386cc3a484/f_27.png,115841,Latium,https://drop-assets.ea.com/images/APtVhL3q3cFDG9pkum0Q4/cbfe542e327cc69c0890b8b5a189fad7/l115841.png,false,0,GK,Goalkeeper,defense,Defense,44,0,38,0,65,0,28,0,56,0,27,0,44,0,22,0,68,0,21,0,13,0,42,0,22,0,84,0,16,0,17,0,13,0,83,0,79,0,80,0,83,0,84,0,23,0,22,0,56,0,20,0,83,0,80,0,22,0,83,0,16,0,75,0,79,0,61,0,60,0,22,0,40,0,23,0,63,0,14,0,,,,,,,,,,
236015,356,82,Morgan,Gibbs-White,,1/27/2000 12:00:00 AM,179,4,3,1,Premier League,72,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p236015.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/236015.png?width=265,,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,14,Nott'm Forest,https://drop-assets.ea.com/images/60CgBQCMt7Dtcjip9xUxg8/5fa49387c380bf4772138b215ef4fd85/l14.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,76,0,83,0,74,0,80,0,68,0,70,0,82,0,85,0,84,0,80,0,81,0,60,0,60,0,84,0,83,0,77,0,72,0,7,0,7,0,14,0,15,0,11,0,60,0,60,0,83,0,75,0,75,0,82,0,75,0,72,0,80,0,82,0,77,0,84,0,79,0,57,0,75,0,60,0,84,0,72,0,25,Striker,ST,,,,,,,
227647,358,82,Maximilian,Mittelstädt,,3/18/1997 12:00:00 AM,180,3,2,2,Bundesliga,71,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p227647.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/227647.png?width=265,,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,21,Germany,https://drop-assets.ea.com/images/6IIMMGk0Uj1rcZ6DSHTpLL/93f95b602dc62594104f418c8f80ebb3/f_21.png,36,VfB Stuttgart,https://drop-assets.ea.com/images/5kfh9LrPvDQKbQNF6k7CSF/9a70e7082aaba3b46ea8bd1e699f62de/l36.png,false,7,LB,Left Back,defense,Defense,79,0,76,0,77,0,84,0,67,0,77,0,78,0,77,0,76,0,87,0,77,0,78,0,77,0,77,0,77,0,56,0,46,0,13,0,10,0,7,0,13,0,13,0,68,0,81,0,74,0,70,0,81,0,77,0,42,0,74,0,72,0,80,0,62,0,79,0,74,0,77,0,83,0,80,0,74,0,47,0,16,Left Midfielder,LM,,,,,,,
272449,360,82,Pablo,Barrios Rivas,Pablo Barrios,6/15/2003 12:00:00 AM,181,3,3,1,LALIGA EA SPORTS,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p272449.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/272449.png?width=265,,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,240,Atlético de Madrid,https://drop-assets.ea.com/images/vYcueolPvaGx8blMqhPZ5/5dc3479fc8b85d475fd980c53fc2056f/l240.png,false,14,CM,Center Midfielder,midfielder,Midfielder,81,0,78,0,74,0,85,0,66,0,66,0,72,0,82,0,78,0,57,0,60,0,74,0,69,0,80,0,81,0,70,0,48,0,5,0,15,0,9,0,13,0,10,0,57,0,81,0,81,0,72,0,80,0,74,0,62,0,71,0,74,0,81,0,70,0,83,0,72,0,69,0,79,0,80,0,80,0,55,0,10,Center Defensive Midfielder,CDM,,,,,,,
192984,361,82,Koen,Casteels,,6/25/1992 12:00:00 AM,197,1,2,2,ROSHN Saudi League,86,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p192984.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/192984.png?width=265,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,trait2_8,Rush Out,"Unique reflex saves, better close shot reads, faster rush",https://drop-assets.ea.com/images/4wwnzFkg1zLTAc4QSsXiWO/5fa897cf739a93bddf3556e2323f9b8b/1v1_Close_Down.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,7,Belgium,https://drop-assets.ea.com/images/7eZLPoDDyxSlQoqcS4NVA2/6fc085dc7e85ccd7519be7ff2df875ee/f_7.png,112391,Al Qadsiah,https://drop-assets.ea.com/images/OQhve5ubflu5c5OXWRlUV/4874b82f2bab16f04e6702812ac521a6/l112391.png,false,0,GK,Goalkeeper,defense,Defense,44,0,50,0,69,0,44,0,72,0,33,0,43,0,23,0,40,0,15,0,20,0,45,0,11,0,85,0,14,0,15,0,13,0,82,0,79,0,74,0,83,0,85,0,14,0,16,0,37,0,18,0,82,0,74,0,20,0,83,0,15,0,79,0,79,0,35,0,56,0,17,0,46,0,19,0,42,0,13,0,,,,,,,,,,
