id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,alternatePositions/0,playerAbilities/6/id,playerAbilities/6/label,playerAbilities/6/description,playerAbilities/6/imageUrl,playerAbilities/6/type/id,playerAbilities/6/type/label,team
264298,1048,78,Conor,Bradley,,7/9/2003 12:00:00 AM,181,3,3,1,Premier League,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p264298.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/264298.png?width=265,12,Right Midfielder,RM,,,,,,,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,35,Northern Ireland,https://drop-assets.ea.com/images/WShZSgjqloRCOPVGerVVR/bae70293ef337b0e2b357c5faa4fb840/f_35.png,9,Liverpool,https://drop-assets.ea.com/images/3mmzooNXBDCKuCy6kWcGQo/2e332a30fe2a7225a88fcb1898f48bbf/l9.png,false,3,RB,Right Back,defense,Defense,80,0,72,0,76,0,84,0,65,0,84,0,67,0,77,0,68,0,77,0,60,0,75,0,75,0,75,0,75,0,62,0,34,0,15,0,9,0,10,0,5,0,10,0,65,0,75,0,65,0,56,0,80,0,70,0,40,0,74,0,74,0,76,0,61,0,74,0,68,0,75,0,80,0,77,0,69,0,55,0,,,,,,,,
191740,1049,78,Ander,Herrera Agüera,Ander Herrera,8/14/1989 12:00:00 AM,182,3,4,1,LPF,71,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p191740.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/191740.png?width=265,14,Center Midfielder,CM,,,,,,,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,1877,Boca Juniors,https://drop-assets.ea.com/images/4v42cau4ZlAgfPnWHaQSKn/a9fa2af475b4b779ed13870c7f1ec66b/l1877.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,65,0,72,0,70,0,78,0,69,0,80,0,78,0,78,0,83,0,76,0,79,0,77,0,80,0,77,0,77,0,68,0,64,0,9,0,12,0,15,0,9,0,8,0,63,0,80,0,78,0,72,0,59,0,76,0,74,0,74,0,76,0,75,0,71,0,76,0,76,0,75,0,54,0,77,0,78,0,70,0,,,,,,,,
220746,1050,78,Andrija,Živković,,7/11/1996 12:00:00 AM,169,4,3,2,Hellas Liga,62,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p220746.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/220746.png?width=265,23,Right Wing,RW,27,Left Wing,LW,,,,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,trait1_134217728,Long Throw,Powerful throw-ins for greater distance,https://drop-assets.ea.com/images/51OlohNQvoEwW0aLhknAHh/58fa7d903d10f6d8cfa2622f62ba6b6f/Long_Throw.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,51,Serbia,https://drop-assets.ea.com/images/2GKu0zRZkrHdnQe5yZ5cSP/3ef9ea7c2fdd64aba769e1308bf133f0/f_51.png,393,PAOK FC,https://drop-assets.ea.com/images/5goZMQS107pyc49zxrozAC/509a07a4d44e6315d1e5f6d556485f05/l393.png,false,12,RM,Right Midfielder,midfielder,Midfielder,84,0,80,0,66,0,74,0,58,0,75,0,88,0,81,0,78,0,75,0,82,0,57,0,54,0,81,0,82,0,74,0,71,0,9,0,11,0,8,0,6,0,6,0,47,0,64,0,70,0,72,0,82,0,74,0,70,0,66,0,75,0,74,0,74,0,74,0,78,0,53,0,80,0,61,0,77,0,70,0,,,,,,,,
236699,1051,78,Saša,Lukić,,8/13/1996 12:00:00 AM,183,2,3,1,Premier League,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p236699.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/236699.png?width=250,14,Center Midfielder,CM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,51,Serbia,https://drop-assets.ea.com/images/2GKu0zRZkrHdnQe5yZ5cSP/3ef9ea7c2fdd64aba769e1308bf133f0/f_51.png,144,Fulham,https://drop-assets.ea.com/images/1YL8ULAZyOPtffpFGZcGe8/84ec5701079276f33aa349d253fa0321/l144.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,63,0,65,0,72,0,84,0,75,0,83,0,68,0,77,0,75,0,77,0,78,0,76,0,75,0,74,0,74,0,65,0,70,0,9,0,11,0,13,0,9,0,6,0,62,0,80,0,75,0,70,0,60,0,76,0,70,0,79,0,68,0,72,0,69,0,78,0,75,0,75,0,58,0,78,0,74,0,68,0,,,,,,,,
237034,1052,78,Juan Camilo,Hernández Suárez,Cucho,4/22/1999 12:00:00 AM,176,4,4,1,LALIGA EA SPORTS,73,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p237034.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/237034.png?width=265,18,Center Attacking Midfielder,CAM,,,,,,,trait1_32,Acrobatic,"Perform volleys with increased accuracy, acrobatic volley animations",https://drop-assets.ea.com/images/2sRRBHcIe0zrDwYaRI2xG3/d02b8c8855de853470897009e030eb5d/Acrobatic.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,56,Colombia,https://drop-assets.ea.com/images/JphMzcFrWU7Uo2jq6GSep/d909b5b6000d5bf7515600d2c6db6375/f_56.png,449,Real Betis,https://drop-assets.ea.com/images/4rODtg2WvYGHhUGfPXxilW/e047163865b561a0ced87f9f593498c1/l449.png,false,25,ST,Striker,attack,Attack,84,0,81,0,90,0,79,0,76,0,78,0,80,0,82,0,77,0,68,0,72,0,42,0,44,0,81,0,82,0,76,0,70,0,9,0,11,0,11,0,9,0,6,0,77,0,23,0,76,0,78,0,81,0,75,0,70,0,78,0,78,0,78,0,77,0,79,0,79,0,40,0,79,0,43,0,75,0,73,0,,,,,,,,
212814,1054,78,João Mário,N. Costa Eduardo,João Mário,1/19/1993 12:00:00 AM,179,3,4,1,Trendyol Süper Lig,73,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p212814.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/212814.png?width=265,12,Right Midfielder,RM,14,Center Midfielder,CM,27,Left Wing,LW,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,38,Portugal,https://drop-assets.ea.com/images/3CxRD7XqY2NSlZ3628fY4S/abf38470644ee334e6a425b9272f7767/f_38.png,327,Beşiktaş,https://drop-assets.ea.com/images/Sx4dfrxgLrl3y1lm5Wj8p/fe2d92ed674ea49ea5ee3ac8d9842897/l327.png,false,16,LM,Left Midfielder,midfielder,Midfielder,68,0,77,0,67,0,77,0,65,0,63,0,72,0,80,0,86,0,78,0,77,0,64,0,64,0,79,0,79,0,74,0,67,0,6,0,15,0,8,0,8,0,8,0,55,0,67,0,76,0,73,0,68,0,79,0,84,0,68,0,78,0,78,0,75,0,82,0,78,0,62,0,68,0,65,0,81,0,71,0,,,,,,,,
215069,1055,78,Rodrigo,Rey,,3/8/1991 12:00:00 AM,190,1,3,1,LPF,78,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p215069.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/215069.png?width=250,,,,,,,,,,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,52,Argentina,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,110093,Independiente,https://drop-assets.ea.com/images/1jWKtSnzOJLCUGQjgSw9B6/1c59266ca28d3abb505fb74ca58f12df/l110093.png,false,0,GK,Goalkeeper,defense,Defense,55,0,43,0,66,0,35,0,60,0,33,0,53,0,23,0,62,0,18,0,17,0,50,0,18,0,79,0,20,0,18,0,17,0,76,0,76,0,74,0,78,0,79,0,12,0,22,0,13,0,13,0,76,0,74,0,23,0,78,0,14,0,72,0,76,0,31,0,56,0,13,0,43,0,18,0,56,0,15,0,,,,,,,,
219522,1056,78,Conan,Ledesma,,2/13/1993 12:00:00 AM,183,1,2,1,LPF,84,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p219522.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/219522.png?width=250,,,,,,,,,,trait2_1,Far Throw,Unique goalkeeper throw animations with longer throw distance,https://drop-assets.ea.com/images/3CjCz29sjIt1xMZTRDi4vQ/8ecb201b0ae7d6d536d03c847a768ffa/Far_Throw.png,playStyle,Play Style,trait2_4,Cross Claimer,"Unique punching animations, powerful punches, faster crosses coverage",https://drop-assets.ea.com/images/4Uvgm6UNiSz3say1zZqKDC/51837f53072d5e01063699f6d2b7401a/Cross_Claimer.png,playStyle,Play Style,trait2_32,Deflector,"Unique deflection animations, powerful parries to safer areas",https://drop-assets.ea.com/images/6nb9RYWNVuvUaLZDskFao7/0ad930b0874e7c9454b31de942c0d3f1/Deflector.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,52,Argentina,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,1876,River Plate,https://drop-assets.ea.com/images/3a9cbBltvLpgMO1eByYVRq/bc311aba63f687dc0480c592dfeca1b4/l1876.png,false,0,GK,Goalkeeper,defense,Defense,49,0,48,0,74,0,41,0,79,0,34,0,49,0,33,0,47,0,18,0,20,0,49,0,15,0,79,0,22,0,16,0,18,0,79,0,75,0,73,0,78,0,79,0,17,0,22,0,31,0,21,0,79,0,73,0,30,0,78,0,15,0,75,0,75,0,35,0,55,0,14,0,48,0,15,0,53,0,19,0,,,,,,,,
247229,1057,78,Raoul,Bellanova,,5/17/2000 12:00:00 AM,188,3,3,1,Serie A Enilive,85,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p247229.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/247229.png?width=265,3,Right Back,RB,23,Right Wing,RW,,,,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,trait1_134217728,Long Throw,Powerful throw-ins for greater distance,https://drop-assets.ea.com/images/51OlohNQvoEwW0aLhknAHh/58fa7d903d10f6d8cfa2622f62ba6b6f/Long_Throw.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,27,Italy,https://drop-assets.ea.com/images/2WtjWPqYzT7xcMCbvajGZH/d06e9ec4734a0d43d88f65386cc3a484/f_27.png,115845,Bergamo Calcio,https://drop-assets.ea.com/images/19gWEcyonp2fvk02MNHZOA/83b82283fc62f7010b529a53a0724eee/l115845.png,false,12,RM,Right Midfielder,midfielder,Midfielder,82,0,65,0,81,0,81,0,71,0,70,0,62,0,78,0,66,0,80,0,60,0,71,0,72,0,76,0,79,0,61,0,33,0,8,0,8,0,9,0,8,0,6,0,68,0,70,0,72,0,40,0,86,0,72,0,41,0,74,0,69,0,75,0,54,0,78,0,55,0,71,0,90,0,73,0,68,0,35,0,,,,,,,,
262842,1058,78,Martin,Baturina,,2/16/2003 12:00:00 AM,172,3,4,1,Serie A Enilive,68,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p262842.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/262842.png?width=265,14,Center Midfielder,CM,,,,,,,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,,,,,,,0,Men's Football,10,Croatia,https://drop-assets.ea.com/images/4ZYNK06L8ZkJTrdtSby4NW/eb42cc852fc74ea3d3f5b8904fb5194f/f_10.png,1745,Como,https://drop-assets.ea.com/images/3y8mulzaICjwfi7inFVld2/ec9c71566982f8df59f26e81745143ec/l1745.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,77,0,78,0,70,0,76,0,67,0,49,0,86,0,83,0,79,0,73,0,74,0,59,0,62,0,83,0,84,0,67,0,73,0,7,0,5,0,7,0,10,0,6,0,51,0,58,0,77,0,72,0,77,0,78,0,70,0,66,0,68,0,76,0,70,0,81,0,75,0,58,0,77,0,60,0,79,0,70,0,,,,,,,,
231943,1061,78,Richarlison,de Andrade,Richarlison,5/10/1997 12:00:00 AM,184,4,4,1,Premier League,71,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p231943.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/231943.png?width=265,27,Left Wing,LW,16,Left Midfielder,LM,,,,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_32,Acrobatic,"Perform volleys with increased accuracy, acrobatic volley animations",https://drop-assets.ea.com/images/2sRRBHcIe0zrDwYaRI2xG3/d02b8c8855de853470897009e030eb5d/Acrobatic.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,18,Spurs,https://drop-assets.ea.com/images/7kUcyCh5xGrzQlcjP2Q9NH/11aba507486f44765ee5938b1b5b097e/l18.png,false,25,ST,Striker,attack,Attack,77,0,72,0,89,0,68,0,74,0,84,0,65,0,79,0,79,0,73,0,74,0,53,0,43,0,78,0,80,0,78,0,65,0,12,0,7,0,8,0,11,0,13,0,82,0,46,0,61,0,72,0,76,0,72,0,77,0,75,0,79,0,76,0,78,0,76,0,83,0,48,0,75,0,58,0,74,0,78,0,,,,,,,,
239977,1062,78,Nicolas,Kühn,,1/1/2000 12:00:00 AM,175,4,5,2,Serie A Enilive,69,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p239977.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/239977.png?width=265,12,Right Midfielder,RM,,,,,,,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,21,Germany,https://drop-assets.ea.com/images/6IIMMGk0Uj1rcZ6DSHTpLL/93f95b602dc62594104f418c8f80ebb3/f_21.png,1745,Como,https://drop-assets.ea.com/images/3y8mulzaICjwfi7inFVld2/ec9c71566982f8df59f26e81745143ec/l1745.png,false,23,RW,Right Wing,attack,Attack,90,0,89,0,74,0,82,0,67,0,65,0,85,0,78,0,78,0,67,0,77,0,46,0,43,0,81,0,81,0,74,0,66,0,5,0,14,0,14,0,13,0,12,0,51,0,40,0,67,0,73,0,91,0,70,0,58,0,71,0,75,0,79,0,73,0,71,0,75,0,47,0,92,0,52,0,75,0,65,0,,,,,,,,
241187,1063,78,Lutsharel,Geertruida,,7/18/2000 12:00:00 AM,185,2,3,1,Premier League,84,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p241187.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/241187.png?width=265,3,Right Back,RB,7,Left Back,LB,,,,trait1_512,Pinged Pass,Faster ground passes without affecting receiver's trapping,https://drop-assets.ea.com/images/1mXBWIBgJSpYoIa1C4r5FX/7220e78a4049530f4e9fa642b1656fa4/Pinged_Pass.png,playStyle,Play Style,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,34,Holland,https://drop-assets.ea.com/images/7LmdSUm2Ge4fzqcz0NElvq/d272142c80713dcf0e5ec0a47232aeee/f_34.png,106,Sunderland,https://drop-assets.ea.com/images/6ja62Iw2LyY8cVrud4aSHi/aa6c15e4a2ceed66f92099108bea9dfa/l106.png,false,5,CB,Center Back,defense,Defense,76,0,69,0,89,0,76,0,80,0,73,0,68,0,77,0,75,0,70,0,56,0,78,0,76,0,75,0,76,0,66,0,30,0,12,0,11,0,13,0,12,0,10,0,79,0,77,0,74,0,45,0,72,0,70,0,45,0,78,0,69,0,75,0,59,0,76,0,65,0,78,0,69,0,81,0,69,0,38,0,,,,,,,,
253473,1064,78,Samuele,Ricci,,8/21/2001 12:00:00 AM,181,3,3,1,Serie A Enilive,76,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p253473.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/253473.png?width=265,14,Center Midfielder,CM,,,,,,,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,27,Italy,https://drop-assets.ea.com/images/2WtjWPqYzT7xcMCbvajGZH/d06e9ec4734a0d43d88f65386cc3a484/f_27.png,131681,Milano FC,https://drop-assets.ea.com/images/6D3s1RlLRER3UOunC4Lofv/ec87a4178160a87521b0b7c688e7638e/l131681.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,74,0,76,0,70,0,84,0,65,0,74,0,75,0,81,0,80,0,62,0,60,0,73,0,74,0,79,0,78,0,53,0,62,0,14,0,12,0,6,0,11,0,13,0,57,0,75,0,79,0,69,0,73,0,75,0,52,0,72,0,68,0,76,0,60,0,83,0,70,0,76,0,72,0,76,0,78,0,54,0,,,,,,,,
259233,1065,78,Ilaix,Moriba,,1/19/2003 12:00:00 AM,185,4,4,1,LALIGA EA SPORTS,73,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p259233.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/259233.png?width=265,,,,,,,,,,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,118,Guinea,https://drop-assets.ea.com/images/1jZz62efwnvqOx0jaHEN9Q/6cb3c202445e6236374c77e551404d11/f_118.png,450,Celta,https://drop-assets.ea.com/images/3t0uDwxQg2iWoXop58je1a/d5c49ec269ace3a1ad2ded5fb2e8a9ec/l450.png,false,14,CM,Center Midfielder,midfielder,Midfielder,66,0,65,0,73,0,81,0,71,0,73,0,59,0,77,0,78,0,47,0,59,0,74,0,72,0,75,0,78,0,73,0,59,0,9,0,14,0,15,0,10,0,12,0,67,0,77,0,78,0,73,0,67,0,71,0,49,0,74,0,73,0,77,0,71,0,80,0,73,0,71,0,68,0,77,0,78,0,52,0,,,,,,,,
