id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,alternatePositions/0,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,playerAbilities/6/id,playerAbilities/6/label,playerAbilities/6/description,playerAbilities/6/imageUrl,playerAbilities/6/type/id,playerAbilities/6/type/label,team
212242,495,81,Robert,Andrich,,9/22/1994 12:00:00 AM,186,2,4,1,Bundesliga,85,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p212242.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/212242.png?width=265,14,Center Midfielder,CM,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,0,Men's Football,21,Germany,https://drop-assets.ea.com/images/6IIMMGk0Uj1rcZ6DSHTpLL/93f95b602dc62594104f418c8f80ebb3/f_21.png,32,Leverkusen,https://drop-assets.ea.com/images/mGqQw1um1ucUAshcK0Eop/9c7fe656f526c98b217ff2a052377b5c/l32.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,59,0,63,0,80,0,67,0,84,0,91,0,59,0,76,0,75,0,71,0,80,0,83,0,85,0,73,0,74,0,74,0,76,0,7,0,9,0,10,0,13,0,15,0,74,0,85,0,78,0,85,0,57,0,76,0,62,0,81,0,68,0,82,0,77,0,79,0,84,0,77,0,56,0,83,0,73,0,70,0,,,,,,,,5,Center Back,CB,,,,,,,,,,,,,,,,,,,,,,
245630,498,81,Youssouf,Fofana,,1/10/1999 12:00:00 AM,181,3,3,1,Serie A Enilive,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p245630.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/245630.png?width=265,14,Center Midfielder,CM,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,131681,Milano FC,https://drop-assets.ea.com/images/6D3s1RlLRER3UOunC4Lofv/ec87a4178160a87521b0b7c688e7638e/l131681.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,67,0,70,0,73,0,85,0,73,0,80,0,76,0,80,0,78,0,66,0,66,0,79,0,80,0,78,0,78,0,66,0,56,0,12,0,7,0,12,0,5,0,9,0,63,0,81,0,79,0,70,0,68,0,75,0,64,0,77,0,74,0,80,0,68,0,81,0,76,0,74,0,69,0,83,0,78,0,46,0,,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,
242641,499,81,Rayan,Aït-Nouri,,6/6/2001 12:00:00 AM,180,5,3,2,Premier League,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p242641.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/242641.png?width=265,16,Left Midfielder,LM,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,trait1_8388608,Trickster,Performs unique flick Skill Moves,https://drop-assets.ea.com/images/47Ygd5ri33RgjIYGiTAJpj/f0723e6f2f89a98fb6e8200c3659c6a9/Trickster.png,playStyle,Play Style,0,Men's Football,97,Algeria,https://drop-assets.ea.com/images/7DBnvM9EEo73oK7xEvbWvJ/47a0a190f5a0092fef1bc40e7e74b8f9/f_97.png,10,Manchester City,https://drop-assets.ea.com/images/4asmNLic4aQn6cjlEg1t5u/88bea3ddd6c1f620bbf813041f248685/l10.png,false,7,LB,Left Back,defense,Defense,85,0,81,0,78,0,80,0,65,0,69,0,77,0,84,0,80,0,80,0,72,0,77,0,77,0,84,0,87,0,50,0,58,0,15,0,11,0,8,0,14,0,12,0,66,0,78,0,72,0,48,0,84,0,76,0,42,0,70,0,75,0,80,0,53,0,79,0,61,0,80,0,84,0,78,0,75,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211688,501,81,José Luís,Gayà Peña,Gayà,5/25/1995 12:00:00 AM,172,4,3,2,LALIGA EA SPORTS,66,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p211688.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/211688.png?width=265,16,Left Midfielder,LM,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,461,Valencia CF,https://drop-assets.ea.com/images/3rBiULK7uv6Uim0qpaPGXG/123be59c7edf775fa3df08effc267f43/l461.png,false,7,LB,Left Back,defense,Defense,79,0,82,0,73,0,80,0,66,0,77,0,80,0,78,0,75,0,80,0,80,0,77,0,77,0,77,0,75,0,61,0,49,0,13,0,10,0,9,0,12,0,9,0,58,0,80,0,75,0,59,0,80,0,76,0,60,0,72,0,75,0,82,0,61,0,78,0,62,0,81,0,81,0,79,0,74,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251566,502,81,Gabriel Teodoro,Martinelli Silva,Gabriel Martinelli,6/18/2001 12:00:00 AM,178,4,3,1,Premier League,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p251566.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/251566.png?width=265,16,Left Midfielder,LM,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,1,Arsenal,https://drop-assets.ea.com/images/2ng99bvkwKaA228PJje39i/09d2df89a78377d3f8d3f78469cbadc9/l1.png,false,27,LW,Left Wing,attack,Attack,92,0,87,0,83,0,82,0,63,0,80,0,81,0,82,0,79,0,77,0,74,0,46,0,44,0,83,0,85,0,79,0,68,0,10,0,6,0,7,0,6,0,6,0,72,0,39,0,65,0,73,0,90,0,75,0,62,0,72,0,80,0,78,0,77,0,77,0,77,0,43,0,89,0,44,0,77,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253396,503,81,Giuliano,Simeone,,12/18/2002 12:00:00 AM,173,3,3,1,LALIGA EA SPORTS,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p253396.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/253396.png?width=265,25,Striker,ST,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,52,Argentina,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,240,Atlético de Madrid,https://drop-assets.ea.com/images/vYcueolPvaGx8blMqhPZ5/5dc3479fc8b85d475fd980c53fc2056f/l240.png,false,12,RM,Right Midfielder,midfielder,Midfielder,92,0,85,0,87,0,84,0,79,0,81,0,83,0,78,0,77,0,76,0,56,0,45,0,42,0,81,0,82,0,76,0,46,0,8,0,14,0,7,0,14,0,12,0,69,0,44,0,66,0,66,0,91,0,72,0,62,0,81,0,78,0,79,0,73,0,77,0,76,0,39,0,91,0,43,0,76,0,62,0,,,,,,,,16,Left Midfielder,LM,23,Right Wing,RW,,,,,,,,,,,,,,,,,,,
188943,504,81,Kevin,Trapp,,7/8/1990 12:00:00 AM,189,1,4,1,Ligue 1 McDonald's,84,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p188943.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/188943.png?width=250,,,,trait2_1,Far Throw,Unique goalkeeper throw animations with longer throw distance,https://drop-assets.ea.com/images/3CjCz29sjIt1xMZTRDi4vQ/8ecb201b0ae7d6d536d03c847a768ffa/Far_Throw.png,playStyle,Play Style,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,,,,,,,0,Men's Football,21,Germany,https://drop-assets.ea.com/images/6IIMMGk0Uj1rcZ6DSHTpLL/93f95b602dc62594104f418c8f80ebb3/f_21.png,111817,Paris FC,https://drop-assets.ea.com/images/3q4gMefpvBrGdVOPMxk1dD/d310abcaf71d2a45ee4362b169469a93/l111817.png,false,0,GK,Goalkeeper,defense,Defense,43,0,42,0,68,0,45,0,75,0,30,0,37,0,24,0,65,0,13,0,14,0,46,0,15,0,84,0,10,0,13,0,12,0,82,0,80,0,74,0,76,0,84,0,11,0,22,0,14,0,13,0,82,0,74,0,17,0,76,0,12,0,82,0,80,0,25,0,56,0,10,0,50,0,14,0,48,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212523,505,81,Anderson,Souza Conceição,Anderson Talisca,2/1/1994 12:00:00 AM,191,4,4,2,Trendyol Süper Lig,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p212523.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/212523.png?width=265,25,Striker,ST,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_32,Acrobatic,"Perform volleys with increased accuracy, acrobatic volley animations",https://drop-assets.ea.com/images/2sRRBHcIe0zrDwYaRI2xG3/d02b8c8855de853470897009e030eb5d/Acrobatic.png,playStyle,Play Style,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,326,Fenerbahçe,https://drop-assets.ea.com/images/3sfoNHvqDPqhM1PsEE1sNM/b9dcc82d0e2fba3efc8e8d0ed4c216a6/l326.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,78,0,79,0,80,0,73,0,75,0,72,0,58,0,85,0,77,0,78,0,89,0,45,0,38,0,81,0,82,0,85,0,88,0,13,0,11,0,13,0,12,0,10,0,80,0,41,0,79,0,88,0,76,0,80,0,80,0,74,0,82,0,78,0,86,0,80,0,88,0,38,0,75,0,45,0,77,0,84,0,,icontrait1_128,Gamechanger+,Fancy and Trivela shots are performed with greatly improved accuracy.,https://drop-assets.ea.com/images/4weDkEpJXhmum7QkyBkRFC/42c3b090cd6842f23c00f9057edaef3c/Gamechanger_.png,playStylePlus,Play Style Plus,23,Right Wing,RW,14,Center Midfielder,CM,,,,,,,,,,,,,,,,,,,
225309,506,81,Nadiem,Amiri,,10/27/1996 12:00:00 AM,180,4,3,1,Bundesliga,76,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p225309.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/225309.png?width=265,18,Center Attacking Midfielder,CAM,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,0,Men's Football,21,Germany,https://drop-assets.ea.com/images/6IIMMGk0Uj1rcZ6DSHTpLL/93f95b602dc62594104f418c8f80ebb3/f_21.png,169,1. FSV Mainz 05,https://drop-assets.ea.com/images/4QO9B5tBI7mcWhzDDO3b6N/f70a1fd45fb4a6dd80ceea61a3e91c4d/l169.png,false,14,CM,Center Midfielder,midfielder,Midfielder,76,0,83,0,65,0,78,0,68,0,74,0,80,0,82,0,81,0,79,0,81,0,62,0,67,0,82,0,83,0,77,0,79,0,12,0,12,0,14,0,12,0,10,0,42,0,69,0,80,0,84,0,65,0,82,0,67,0,72,0,82,0,83,0,79,0,82,0,83,0,44,0,56,0,65,0,85,0,70,0,,trait1_512,Pinged Pass,Faster ground passes without affecting receiver's trapping,https://drop-assets.ea.com/images/1mXBWIBgJSpYoIa1C4r5FX/7220e78a4049530f4e9fa642b1656fa4/Pinged_Pass.png,playStyle,Play Style,,,,,,,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,,,,,,,
203841,513,81,Nick,Pope,,4/19/1992 12:00:00 AM,199,1,3,1,Premier League,90,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p203841.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/203841.png?width=250,,,,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,13,Newcastle Utd,https://drop-assets.ea.com/images/69fXoaX4p9zFwKaZYoNtNX/14d86649a9b5a3f7e876cc3d46357b5d/l13.png,false,0,GK,Goalkeeper,defense,Defense,50,0,36,0,71,0,35,0,75,0,36,0,42,0,25,0,63,0,11,0,13,0,49,0,19,0,82,0,15,0,14,0,12,0,81,0,81,0,68,0,78,0,82,0,11,0,23,0,52,0,15,0,81,0,68,0,22,0,78,0,13,0,78,0,81,0,42,0,51,0,14,0,47,0,15,0,50,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212228,514,81,Ivan,Toney,,3/16/1996 12:00:00 AM,187,3,3,1,ROSHN Saudi League,76,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p212228.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/212228.png?width=265,,,,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,112387,Al Ahli,https://drop-assets.ea.com/images/3lVk0osL7o6YMhHuK4YYD6/5e106847b59ce2a4f0bfb55988d812c3/l112387.png,false,25,ST,Striker,attack,Attack,76,0,74,0,91,0,76,0,81,0,83,0,67,0,79,0,80,0,63,0,65,0,51,0,45,0,75,0,73,0,85,0,73,0,16,0,8,0,8,0,7,0,8,0,83,0,52,0,65,0,73,0,78,0,71,0,93,0,81,0,82,0,79,0,82,0,76,0,84,0,39,0,79,0,51,0,74,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223952,516,81,David,Soria Solís,David Soria,4/4/1993 12:00:00 AM,192,1,3,1,LALIGA EA SPORTS,85,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p223952.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/223952.png?width=265,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,,,,,,,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,1860,Getafe CF,https://drop-assets.ea.com/images/44YMNWepTyO6Bq40e9JFvy/a282461a849f13c104c8163cd2253e2a/l1860.png,false,0,GK,Goalkeeper,defense,Defense,46,0,48,0,74,0,43,0,76,0,26,0,40,0,20,0,61,0,15,0,23,0,41,0,22,0,82,0,16,0,19,0,11,0,81,0,79,0,74,0,80,0,82,0,23,0,21,0,33,0,18,0,81,0,74,0,23,0,80,0,12,0,79,0,79,0,30,0,56,0,13,0,34,0,13,0,51,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235805,517,81,Federico,Chiesa,,10/25/1997 12:00:00 AM,175,4,4,1,Premier League,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p235805.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/235805.png?width=265,16,Left Midfielder,LM,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,0,Men's Football,27,Italy,https://drop-assets.ea.com/images/2WtjWPqYzT7xcMCbvajGZH/d06e9ec4734a0d43d88f65386cc3a484/f_27.png,9,Liverpool,https://drop-assets.ea.com/images/3mmzooNXBDCKuCy6kWcGQo/2e332a30fe2a7225a88fcb1898f48bbf/l9.png,false,12,RM,Right Midfielder,midfielder,Midfielder,88,0,89,0,74,0,63,0,67,0,74,0,84,0,81,0,80,0,75,0,78,0,44,0,42,0,83,0,84,0,80,0,62,0,6,0,7,0,8,0,9,0,7,0,53,0,46,0,74,0,79,0,87,0,75,0,62,0,68,0,81,0,80,0,80,0,77,0,84,0,39,0,87,0,44,0,77,0,78,0,,,,,,,,25,Striker,ST,23,Right Wing,RW,,,,,,,,,,,,,,,,,,,
239301,518,81,Lisandro,Martínez,,1/18/1998 12:00:00 AM,178,3,3,2,Premier League,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p239301.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/239301.png?width=265,,,,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,0,Men's Football,52,Argentina,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,11,Man Utd,https://drop-assets.ea.com/images/5xxJeUfFY6FEQZEJyJK35/990979becf88b88ecb6461dc441c2ebf/l11.png,false,5,CB,Center Back,defense,Defense,70,0,69,0,88,0,73,0,77,0,92,0,75,0,77,0,79,0,72,0,74,0,81,0,81,0,75,0,74,0,52,0,55,0,6,0,14,0,13,0,14,0,8,0,75,0,84,0,76,0,64,0,67,0,75,0,55,0,80,0,62,0,80,0,59,0,79,0,73,0,84,0,65,0,81,0,76,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
